"","age","c_charge_degree","race","age_cat","v_score_text","sex","priors_count","days_b_screening_arrest","v_decile_score","is_recid","two_year_recid"
"3487",55,"F","African-American","Greater than 45","Low","Male",5,-1,3,0,0
"3488",26,"M","Caucasian","25 - 45","Low","Male",0,-1,4,0,0
"3489",52,"F","Caucasian","Greater than 45","Low","Female",6,-13,1,0,0
"3490",52,"F","African-American","Greater than 45","Medium","Male",16,-1,5,1,1
"3491",60,"M","Caucasian","Greater than 45","Low","Male",2,-1,1,0,0
"3492",44,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0
"3493",30,"F","Hispanic","25 - 45","Low","Male",1,-18,2,0,0
"3494",25,"M","African-American","25 - 45","Low","Female",2,-1,4,0,0
"3495",22,"F","Caucasian","Less than 25","Low","Male",1,-12,4,0,0
"3496",28,"F","African-American","25 - 45","Low","Female",0,-1,4,0,0
"3497",30,"M","Caucasian","25 - 45","Low","Male",0,0,2,0,0
"3498",39,"F","African-American","25 - 45","Low","Male",9,0,1,0,0
"3499",46,"F","Other","Greater than 45","Low","Female",1,-1,1,0,0
"3500",47,"M","Other","Greater than 45","Low","Male",3,-1,1,0,0
"3501",26,"M","African-American","25 - 45","Medium","Male",5,-1,6,0,0
"3502",23,"F","African-American","Less than 25","Low","Female",0,-1,4,0,0
"3503",54,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3504",50,"M","African-American","Greater than 45","Medium","Male",2,0,5,0,0
"3505",25,"F","Caucasian","25 - 45","Medium","Male",1,-1,5,0,0
"3506",46,"F","Caucasian","Greater than 45","Low","Female",0,0,1,0,0
"3507",22,"M","Caucasian","Less than 25","Medium","Male",0,-1,5,0,0
"3508",38,"F","Caucasian","25 - 45","Low","Male",10,0,1,1,1
"3509",18,"F","African-American","Less than 25","High","Male",4,7,9,1,1
"3510",23,"F","Caucasian","Less than 25","Medium","Female",0,-1,5,0,0
"3511",32,"M","Hispanic","25 - 45","Low","Female",8,-8,2,1,1
"3512",25,"F","Caucasian","25 - 45","Medium","Male",2,0,7,1,0
"3513",53,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3514",39,"M","African-American","25 - 45","Low","Male",0,-3,4,0,0
"3515",37,"F","Other","25 - 45","Low","Male",2,-1,3,1,1
"3516",24,"F","African-American","Less than 25","Medium","Female",7,-1,7,0,0
"3517",33,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0
"3518",24,"M","Caucasian","Less than 25","Low","Female",1,-24,4,0,0
"3519",46,"F","Caucasian","Greater than 45","Low","Male",1,-4,1,0,0
"3520",32,"F","Hispanic","25 - 45","Low","Male",7,-1,3,0,0
"3521",24,"F","Hispanic","Less than 25","Low","Male",2,-25,4,0,0
"3522",38,"F","Caucasian","25 - 45","Low","Female",0,-1,1,0,0
"3523",57,"F","Caucasian","Greater than 45","Low","Male",2,-28,1,0,0
"3524",43,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0
"3525",22,"M","African-American","Less than 25","Medium","Male",0,0,6,0,0
"3526",28,"M","African-American","25 - 45","High","Female",9,-12,9,1,1
"3527",51,"F","Caucasian","Greater than 45","Low","Male",3,-1,3,0,0
"3528",41,"F","Hispanic","25 - 45","Low","Male",3,-1,1,0,0
"3529",24,"F","Caucasian","Less than 25","Medium","Male",1,-1,5,0,0
"3530",27,"M","African-American","25 - 45","High","Male",6,-1,10,0,0
"3531",25,"M","African-American","25 - 45","Low","Male",0,-1,4,0,0
"3532",56,"M","Caucasian","Greater than 45","Low","Male",3,0,2,0,0
"3533",29,"M","African-American","25 - 45","Low","Female",1,-1,3,0,0
"3534",21,"F","African-American","Less than 25","High","Male",0,-1,9,0,0
"3535",28,"M","African-American","25 - 45","Low","Female",0,-1,2,0,0
"3536",35,"F","African-American","25 - 45","Low","Male",2,0,1,0,0
"3537",23,"F","Caucasian","Less than 25","Medium","Male",0,-1,5,0,0
"3538",48,"F","African-American","Greater than 45","Low","Male",4,0,4,0,0
"3539",37,"F","African-American","25 - 45","Medium","Male",2,0,7,0,0
"3540",33,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0
"3541",23,"F","African-American","Less than 25","Low","Male",5,-1,4,1,1
"3542",24,"F","African-American","Less than 25","Low","Male",0,0,3,0,0
"3543",44,"M","African-American","25 - 45","Low","Male",2,-1,4,0,0
"3544",26,"M","African-American","25 - 45","Low","Female",0,-1,2,0,0
"3545",29,"F","African-American","25 - 45","Medium","Male",2,-1,5,0,0
"3546",26,"F","Hispanic","25 - 45","Low","Male",0,-1,2,0,0
"3547",30,"M","Caucasian","25 - 45","Low","Male",1,-1,1,0,0
"3548",42,"F","Other","25 - 45","Low","Male",1,-2,2,0,0
"3549",28,"F","African-American","25 - 45","Low","Female",0,-1,3,1,1
"3550",20,"F","African-American","Less than 25","Medium","Male",0,-1,6,0,0
"3551",24,"M","Caucasian","Less than 25","Low","Female",7,-1,4,0,0
"3552",21,"F","African-American","Less than 25","High","Female",1,-1,9,0,0
"3553",27,"F","African-American","25 - 45","Medium","Male",8,-1,6,1,1
"3554",42,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0
"3555",55,"M","Caucasian","Greater than 45","Low","Female",0,-3,1,0,0
"3556",23,"M","African-American","Less than 25","Medium","Male",0,0,6,0,0
"3557",64,"F","African-American","Greater than 45","Low","Female",0,-1,1,0,0
"3558",48,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0
"3559",30,"M","Caucasian","25 - 45","Low","Male",0,-1,3,0,0
"3560",22,"M","African-American","Less than 25","Low","Female",1,-3,4,0,0
"3561",24,"F","Caucasian","Less than 25","Medium","Male",0,0,5,0,0
"3562",30,"M","African-American","25 - 45","Medium","Male",3,-1,7,0,0
"3563",31,"F","African-American","25 - 45","Medium","Male",1,-1,6,0,0
"3564",23,"M","Hispanic","Less than 25","High","Male",0,-1,8,0,0
"3565",28,"F","African-American","25 - 45","Medium","Male",11,-1,5,1,1
"3566",24,"F","African-American","Less than 25","Low","Male",0,-1,4,0,0
"3567",31,"M","Other","25 - 45","Low","Male",1,0,1,0,0
"3568",29,"F","African-American","25 - 45","Low","Male",3,0,3,1,1
"3569",28,"M","African-American","25 - 45","Low","Male",4,-1,4,1,1
"3570",49,"F","Caucasian","Greater than 45","Low","Male",0,-1,2,0,0
"3571",42,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0
"3572",38,"M","African-American","25 - 45","Low","Male",4,-1,2,0,0
"3573",36,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0
"3574",29,"M","African-American","25 - 45","Medium","Male",11,-1,5,0,0
"3575",39,"M","African-American","25 - 45","Low","Male",2,-1,1,0,0
"3576",47,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3577",63,"M","African-American","Greater than 45","Low","Male",2,-1,1,0,0
"3578",55,"M","Caucasian","Greater than 45","Low","Male",27,-1,1,0,0
"3579",54,"M","Other","Greater than 45","Low","Male",2,-1,1,1,1
"3580",37,"M","Caucasian","25 - 45","Low","Male",1,-9,1,0,0
"3581",34,"F","African-American","25 - 45","Low","Male",0,-1,2,0,0
"3582",57,"F","Other","Greater than 45","Low","Male",0,-1,1,1,0
"3583",32,"F","African-American","25 - 45","Low","Male",8,-1,4,0,0
"3584",26,"F","African-American","25 - 45","Medium","Male",2,-1,6,1,1
"3585",29,"M","African-American","25 - 45","Low","Male",2,-1,2,0,0
"3586",53,"F","African-American","Greater than 45","Medium","Male",20,-3,5,0,0
"3587",57,"M","Hispanic","Greater than 45","Low","Male",1,-15,1,0,0
"3588",27,"F","Caucasian","25 - 45","Low","Male",0,-1,3,0,0
"3589",48,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3590",29,"M","Hispanic","25 - 45","Low","Male",0,0,2,1,1
"3591",25,"M","Caucasian","25 - 45","Low","Male",1,0,4,1,1
"3592",67,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3593",29,"M","African-American","25 - 45","Low","Male",2,0,3,1,0
"3594",53,"F","African-American","Greater than 45","Low","Female",3,-1,1,0,0
"3595",49,"F","African-American","Greater than 45","Low","Male",0,-4,1,0,0
"3596",44,"M","Caucasian","25 - 45","Low","Female",0,-1,1,1,0
"3597",55,"F","Hispanic","Greater than 45","Low","Female",0,-1,1,0,0
"3598",46,"M","African-American","Greater than 45","Low","Male",0,-1,1,1,0
"3599",48,"F","African-American","Greater than 45","Low","Female",0,-1,1,1,1
"3600",77,"M","African-American","Greater than 45","Low","Male",1,-1,1,1,1
"3601",54,"F","Caucasian","Greater than 45","Low","Male",3,-1,1,0,0
"3602",26,"F","African-American","25 - 45","Medium","Male",15,-1,6,0,0
"3603",39,"F","Caucasian","25 - 45","Low","Male",2,0,2,0,0
"3604",35,"F","Hispanic","25 - 45","Low","Male",13,-1,3,0,0
"3605",41,"F","African-American","25 - 45","Low","Male",6,-1,4,1,0
"3606",32,"M","African-American","25 - 45","High","Male",1,-1,8,0,0
"3607",48,"M","African-American","Greater than 45","Low","Male",12,-24,3,0,0
"3608",52,"M","African-American","Greater than 45","Low","Male",0,-1,4,1,1
"3609",46,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0
"3610",22,"F","African-American","Less than 25","Medium","Female",0,-2,5,0,0
"3611",39,"F","African-American","25 - 45","Low","Male",8,-1,2,0,0
"3612",35,"F","African-American","25 - 45","Low","Male",9,-1,3,0,0
"3613",26,"M","African-American","25 - 45","Low","Male",1,0,2,0,0
"3614",27,"F","African-American","25 - 45","Low","Male",1,0,3,1,0
"3615",27,"F","African-American","25 - 45","Medium","Male",5,-28,5,1,1
"3616",34,"F","Caucasian","25 - 45","Medium","Female",10,22,5,1,1
"3617",32,"M","African-American","25 - 45","Low","Female",0,0,1,1,1
"3618",52,"F","African-American","Greater than 45","Low","Male",7,-1,3,1,1
"3619",21,"F","African-American","Less than 25","High","Male",2,0,10,1,1
"3620",26,"F","Hispanic","25 - 45","Low","Male",0,-1,4,0,0
"3621",31,"M","African-American","25 - 45","Low","Male",1,-1,2,0,0
"3622",34,"M","Caucasian","25 - 45","Medium","Male",1,-1,5,0,0
"3623",32,"M","African-American","25 - 45","Low","Male",0,-1,3,0,0
"3624",50,"M","Caucasian","Greater than 45","Low","Female",0,-3,1,1,1
"3625",27,"M","African-American","25 - 45","Low","Male",1,-1,3,0,0
"3626",26,"F","African-American","25 - 45","Low","Female",4,-1,3,0,0
"3627",27,"F","African-American","25 - 45","Low","Male",4,-1,3,1,1
"3628",58,"M","African-American","Greater than 45","Low","Male",0,-1,1,0,0
"3629",24,"F","African-American","Less than 25","High","Male",15,-1,9,1,1
"3630",50,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3631",46,"F","Hispanic","Greater than 45","Low","Male",0,-1,1,0,0
"3632",34,"F","African-American","25 - 45","Medium","Male",10,-1,5,0,0
"3633",26,"F","Caucasian","25 - 45","Low","Male",2,-1,3,0,0
"3634",31,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0
"3635",39,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0
"3636",22,"M","African-American","Less than 25","Medium","Female",0,-1,5,0,0
"3637",25,"M","African-American","25 - 45","Low","Female",0,-1,3,0,0
"3638",21,"F","African-American","Less than 25","Medium","Female",2,-1,6,0,0
"3639",20,"F","Caucasian","Less than 25","Medium","Male",1,-1,6,0,0
"3640",54,"M","African-American","Greater than 45","Low","Male",12,0,2,1,1
"3641",27,"F","African-American","25 - 45","Low","Female",2,-1,4,1,1
"3642",55,"F","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0
"3643",24,"M","African-American","Less than 25","Low","Male",0,-1,3,0,0
"3644",20,"F","African-American","Less than 25","High","Male",0,0,9,1,1
"3645",34,"M","Caucasian","25 - 45","Low","Female",1,-21,2,0,0
"3646",24,"F","African-American","Less than 25","Medium","Male",0,0,6,0,0
"3647",42,"F","Caucasian","25 - 45","Low","Male",8,-1,4,0,0
"3648",20,"M","Caucasian","Less than 25","Medium","Male",0,-1,7,0,0
"3649",20,"M","African-American","Less than 25","Medium","Male",0,-1,7,1,0
"3650",27,"M","African-American","25 - 45","Low","Male",5,-1,4,0,0
"3651",20,"M","Caucasian","Less than 25","High","Male",0,-1,9,1,1
"3652",20,"F","African-American","Less than 25","High","Male",0,-3,8,0,0
"3653",29,"F","African-American","25 - 45","Low","Male",9,0,4,1,1
"3654",24,"F","African-American","Less than 25","Low","Female",0,0,4,0,0
"3655",27,"F","Caucasian","25 - 45","Low","Male",0,0,3,0,0
"3656",24,"F","Caucasian","Less than 25","Low","Male",0,-2,4,0,0
"3657",31,"M","African-American","25 - 45","High","Male",6,27,8,1,1
"3658",54,"F","Caucasian","Greater than 45","Low","Male",0,0,1,0,0
"3659",35,"F","African-American","25 - 45","Low","Female",7,-1,2,1,1
"3660",53,"F","African-American","Greater than 45","Low","Female",0,-1,1,0,0
"3661",26,"M","African-American","25 - 45","Low","Male",9,-1,4,1,1
"3662",25,"F","African-American","25 - 45","Low","Male",6,0,4,1,1
"3663",49,"F","Caucasian","Greater than 45","Low","Female",0,0,1,0,0
"3664",57,"F","Caucasian","Greater than 45","Low","Male",0,-2,1,0,0
"3665",25,"F","Caucasian","25 - 45","Medium","Male",5,-1,5,1,1
"3666",42,"F","African-American","25 - 45","Low","Female",1,-1,4,0,0
"3667",51,"F","African-American","Greater than 45","Low","Male",1,0,1,0,0
"3668",31,"M","Other","25 - 45","Low","Male",5,0,2,0,0
"3669",53,"M","African-American","Greater than 45","Low","Male",13,-1,3,0,0
"3670",43,"F","African-American","25 - 45","Low","Female",6,0,3,0,0
"3671",34,"F","African-American","25 - 45","Low","Male",0,-3,2,0,0
"3672",51,"M","African-American","Greater than 45","Low","Male",0,-1,1,0,0
"3673",26,"M","Caucasian","25 - 45","Low","Male",1,-1,3,0,0
"3674",47,"F","African-American","Greater than 45","Low","Male",5,-1,1,0,0
"3675",22,"F","Caucasian","Less than 25","Medium","Male",0,-1,5,0,0
"3676",36,"F","Caucasian","25 - 45","Low","Female",0,0,1,0,0
"3677",36,"M","Hispanic","25 - 45","Low","Female",1,0,1,0,0
"3678",25,"M","African-American","25 - 45","Medium","Male",6,-1,7,0,0
"3679",33,"M","Caucasian","25 - 45","Low","Male",0,-2,1,0,0
"3680",28,"F","African-American","25 - 45","Low","Female",1,-1,2,0,0
"3681",28,"F","African-American","25 - 45","Medium","Male",5,-1,5,1,1
"3682",20,"M","Caucasian","Less than 25","Medium","Male",0,0,6,0,0
"3683",27,"F","African-American","25 - 45","Low","Male",2,-1,3,0,0
"3684",24,"F","Other","Less than 25","Low","Female",0,-1,4,0,0
"3685",39,"F","African-American","25 - 45","Medium","Female",1,7,5,0,0
"3686",26,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0
"3687",55,"M","Hispanic","Greater than 45","Low","Male",0,-1,1,0,0
"3688",50,"F","Hispanic","Greater than 45","Low","Male",5,-1,1,1,1
"3689",56,"M","Caucasian","Greater than 45","Low","Male",5,-1,3,1,0
"3690",48,"F","African-American","Greater than 45","Low","Female",1,-1,1,0,0
"3691",21,"F","African-American","Less than 25","High","Male",1,-1,10,0,0
"3692",35,"M","Caucasian","25 - 45","Low","Male",0,-1,2,0,0
"3693",32,"F","African-American","25 - 45","Low","Male",0,-1,4,0,0
"3694",44,"M","Hispanic","25 - 45","Low","Female",0,-1,1,0,0
"3695",49,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3696",40,"F","Caucasian","25 - 45","Low","Female",0,0,2,0,0
"3697",22,"M","African-American","Less than 25","Medium","Male",4,-12,5,0,0
"3698",49,"M","Caucasian","Greater than 45","Low","Male",1,-26,1,0,0
"3699",41,"F","African-American","25 - 45","Low","Male",12,0,3,1,1
"3700",46,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3701",57,"M","African-American","Greater than 45","Low","Male",2,-1,1,0,0
"3702",32,"F","African-American","25 - 45","Medium","Male",0,0,6,0,0
"3703",36,"M","African-American","25 - 45","Low","Male",1,-1,3,0,0
"3704",30,"M","African-American","25 - 45","Medium","Male",1,-1,6,0,0
"3705",28,"M","African-American","25 - 45","Low","Male",0,-1,3,0,0
"3706",29,"F","African-American","25 - 45","High","Male",8,-1,9,1,1
"3707",21,"M","African-American","Less than 25","Medium","Male",1,-1,6,0,0
"3708",23,"F","African-American","Less than 25","Medium","Male",5,24,6,1,1
"3709",27,"M","Other","25 - 45","Low","Male",0,-1,2,0,0
"3710",25,"F","Caucasian","25 - 45","Medium","Male",4,-30,7,0,0
"3711",35,"F","Other","25 - 45","Low","Male",2,-1,3,0,0
"3712",35,"F","Hispanic","25 - 45","Low","Male",0,-1,2,1,1
"3713",25,"M","African-American","25 - 45","Low","Female",1,-1,3,1,1
"3714",35,"F","African-American","25 - 45","Medium","Male",9,-1,5,0,0
"3715",32,"M","African-American","25 - 45","Medium","Male",0,-1,7,0,0
"3716",23,"M","African-American","Less than 25","Medium","Female",0,-1,5,0,0
"3717",23,"F","African-American","Less than 25","High","Male",4,-1,10,0,0
"3718",26,"M","African-American","25 - 45","Low","Female",0,-1,4,0,0
"3719",24,"F","African-American","Less than 25","Low","Male",1,-1,4,0,0
"3720",37,"M","African-American","25 - 45","Low","Male",0,-1,2,0,0
"3721",29,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0
"3722",34,"F","Other","25 - 45","Low","Male",0,-2,1,0,0
"3723",49,"F","Caucasian","Greater than 45","Low","Male",3,-1,1,0,0
"3724",31,"F","African-American","25 - 45","Low","Male",2,-1,2,0,0
"3725",59,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3726",23,"F","African-American","Less than 25","Medium","Male",1,-1,5,0,0
"3727",22,"F","African-American","Less than 25","Medium","Male",1,-1,7,0,0
"3728",36,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0
"3729",31,"M","Caucasian","25 - 45","High","Male",3,0,9,0,0
"3730",29,"M","Hispanic","25 - 45","Low","Female",0,-3,2,0,0
"3731",26,"F","Caucasian","25 - 45","Low","Male",0,-1,3,0,0
"3732",24,"M","African-American","Less than 25","Medium","Male",0,-1,5,0,0
"3733",43,"F","Other","25 - 45","Low","Male",1,-3,1,0,0
"3734",27,"F","African-American","25 - 45","High","Male",11,-1,10,0,0
"3735",28,"F","Caucasian","25 - 45","Low","Male",4,-1,3,0,0
"3736",33,"F","Other","25 - 45","Low","Female",0,-1,2,0,0
"3737",54,"F","Caucasian","Greater than 45","Low","Male",3,-1,2,1,1
"3738",57,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"3739",30,"F","African-American","25 - 45","Low","Male",2,-1,2,0,0
"3740",27,"M","Other","25 - 45","Low","Male",0,-1,2,0,0
"3741",31,"F","African-American","25 - 45","Medium","Female",4,0,5,0,0
"3742",29,"F","Caucasian","25 - 45","Low","Male",0,-1,3,0,0
"3743",29,"M","Hispanic","25 - 45","Low","Female",0,-2,2,1,1
"3744",33,"M","Hispanic","25 - 45","Low","Male",2,-5,4,0,0
"3745",22,"M","African-American","Less than 25","Medium","Male",0,-1,6,0,0
"3746",35,"M","African-American","25 - 45","Medium","Male",0,-1,7,1,1
"3747",30,"F","African-American","25 - 45","Medium","Male",14,-1,7,1,0
"3748",63,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0
"3749",34,"M","Other","25 - 45","Low","Male",3,-1,2,0,0
"3750",36,"F","Caucasian","25 - 45","Low","Male",0,-1,3,1,1
"3751",21,"F","African-American","Less than 25","High","Male",0,-1,8,0,0
"3752",23,"F","Caucasian","Less than 25","Low","Male",1,-1,4,0,0
"3753",40,"F","African-American","25 - 45","Low","Male",1,-1,1,0,0
"3754",30,"M","African-American","25 - 45","Medium","Male",3,-1,5,1,1
"3755",41,"M","African-American","25 - 45","Low","Male",1,-1,2,0,0
"3756",56,"M","Caucasian","Greater than 45","Low","Male",0,0,1,0,0
"3757",61,"M","African-American","Greater than 45","Low","Male",14,-1,2,1,0
"3758",31,"F","African-American","25 - 45","Medium","Male",6,-1,6,0,0
"3759",32,"F","African-American","25 - 45","High","Male",4,-1,9,0,0
"3760",56,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0
"3761",62,"M","African-American","Greater than 45","Low","Male",0,0,1,0,0
"3762",23,"M","Caucasian","Less than 25","Medium","Male",0,-1,6,0,0
"3763",53,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0
"3764",67,"M","Caucasian","Greater than 45","Low","Male",0,0,1,0,0
"3765",38,"M","Hispanic","25 - 45","Low","Male",0,-1,1,0,0
"3766",40,"F","Other","25 - 45","Low","Male",1,-1,1,0,0
"3767",45,"F","Other","Greater than 45","Low","Female",1,-1,1,0,0
"3768",29,"M","African-American","25 - 45","High","Male",3,-1,8,1,1
"3769",32,"M","Hispanic","25 - 45","Low","Male",0,0,3,0,0
"3770",39,"F","Other","25 - 45","Low","Female",0,-1,1,0,0
"3771",29,"F","African-American","25 - 45","Low","Male",0,0,2,0,0
"3772",46,"F","African-American","Greater than 45","Low","Male",4,-8,1,0,0
"3773",31,"M","African-American","25 - 45","High","Male",9,-1,8,1,1
"3774",24,"M","African-American","Less than 25","Low","Male",1,-13,4,0,0
"3775",28,"F","African-American","25 - 45","Low","Male",1,0,2,1,1
"3776",24,"M","African-American","Less than 25","Medium","Female",0,-1,5,0,0
"3777",29,"F","Other","25 - 45","Medium","Male",5,-1,5,0,0
"3778",28,"F","Hispanic","25 - 45","High","Male",3,-1,8,1,1
"3779",36,"F","Caucasian","25 - 45","Low","Male",1,-2,1,0,0
"3780",25,"M","African-American","25 - 45","Medium","Male",2,0,5,1,0
"3781",29,"F","Caucasian","25 - 45","Low","Male",0,0,2,0,0
"3782",26,"F","Caucasian","25 - 45","Medium","Female",1,-1,7,0,0
"3783",32,"F","African-American","25 - 45","Low","Male",4,-1,3,1,1
